id,title,overview,popularity,release_date,vote_average,vote_count,genre_ids,genres,log_popularity,popularity_bin
807339,Apartment 7A,"A struggling young dancer finds herself drawn in by dark forces when a peculiar, well-connected older couple promise her a shot at fame.",130.657,2024-09-20,6.136,191,"[27, 53]","['Horror', 'Thriller']",4.880200055816281,Top
177572,Big Hero 6,"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",129.979,2014-10-24,7.733,15552,"[12, 10751, 16, 28, 35]","['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",4.875037005007365,Top
2062,Ratatouille,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",129.385,2007-06-21,7.8,16993,"[16, 35, 10751, 14]","['Animation', 'Comedy', 'Family', 'Fantasy']",4.87049161220117,Top
719221,Tarot,"When a group of friends recklessly violate the sacred rule of Tarot readings, they unknowingly unleash an unspeakable evil trapped within the cursed cards. One by one, they come face to face with fate and end up in a race against death.",129.265,2024-05-01,6.605,982,[27],['Horror'],4.869570837150503,Top
675,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",128.988,2007-07-08,7.678,19385,"[12, 14]","['Adventure', 'Fantasy']",4.867442138502658,Top
1241748,Kalikot,"Sal, a hot single professor, moves across an auto service shop and rocks the world of young repairman Arnel. Ever since Sal came over to get her car fixed, Arnel's skilled hands have always been busy. But can he still fix the problems that come with it?",128.932,2024-03-12,6.5,10,[18],['Drama'],4.867011236680047,Top
1255017,Caras vemos,"It follows an unconventional family who find themselves embroiled in a personality swap after little Zoe has a mystical encounter with an ancient god. As a result, each family member finds themselves in the body of another.",128.423,2024-08-22,6.8,8,[35],['Comedy'],4.863086109703529,Top
359410,Road House,"Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse, only to discover that this paradise is not all it seems.",128.383,2024-03-08,6.978,2270,"[28, 53]","['Action', 'Thriller']",4.862776997856675,Top
634492,Madame Web,"Forced to confront revelations about her past, paramedic Cassandra Webb forges a relationship with three young women destined for powerful futures...if they can all survive a deadly present.",128.362,2024-02-14,5.444,1934,"[28, 14]","['Action', 'Fantasy']",4.862614675879082,Top
862,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",127.58,1995-10-30,8.0,18335,"[16, 12, 10751, 35]","['Animation', 'Adventure', 'Family', 'Comedy']",4.856551278713541,Top
1216191,Oddity,"After the brutal murder of her twin sister, Darcy goes after those responsible by using haunted items as her tools for revenge.",126.958,2024-07-19,6.9,265,"[27, 9648]","['Horror', 'Mystery']",4.85170208507483,Top
138843,The Conjuring,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",126.781,2013-07-18,7.5,11499,"[27, 53]","['Horror', 'Thriller']",4.850317861094427,Top
767,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",126.542,2009-07-15,7.692,19361,"[12, 14]","['Adventure', 'Fantasy']",4.848445722119044,Top
420818,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",126.185,2019-07-12,7.116,9961,"[12, 18, 10751]","['Adventure', 'Drama', 'Family']",4.845642719424076,Top
1207898,The Jack in the Box Rises,"When a creepy Jack-in-the-Box is discovered and opened on the grounds of an exclusive girls' school, six brave students soon enter a fight to the finish against the unleashed demon.",125.913,2024-01-18,6.9,149,[27],['Horror'],4.84350181234183,Top
862,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",127.58,1995-10-30,8.0,18335,"[16, 12, 10751, 35]","['Animation', 'Adventure', 'Family', 'Comedy']",4.856551278713541,Top
767,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",126.542,2009-07-15,7.692,19361,"[12, 14]","['Adventure', 'Fantasy']",4.848445722119044,Top
420818,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",126.185,2019-07-12,7.116,9961,"[12, 18, 10751]","['Adventure', 'Drama', 'Family']",4.845642719424076,Top
1317218,Mr. Crocket,"A single mother thinks she's found the key to calming her child down – a VHS copy of a strange children's program named Mr. Crocket's World. However, a darker, bloodier secret waits to invade their home from inside the tape.",125.297,2024-09-26,5.1,54,[27],['Horror'],4.838636276105218,Top
809,Shrek 2,"Shrek, Fiona, and Donkey set off to Far, Far Away to meet Fiona's mother and father, the Queen and King. But not everyone is happily ever after. Shrek and the King find it difficult to get along, and there's tension in the marriage. The Fairy Godmother discovers that Fiona has married Shrek instead of her son Prince Charming and plots to destroy their marriage.",124.969,2004-05-19,7.282,12252,"[16, 10751, 35, 14, 12, 10749]","['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure', 'Romance']",4.836035844934671,Top
615656,Meg 2: The Trench,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,124.71,2023-08-02,6.485,3388,"[28, 878, 27]","['Action', 'Science Fiction', 'Horror']",4.83397766692674,Top
296096,Me Before You,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",124.376,2016-06-01,7.931,12353,"[18, 10749]","['Drama', 'Romance']",4.831317222322076,Top
1049574,Darkness of Man,"Russell Hatch, an Interpol operative who takes on the role of father figure to Jayden, the son of an informant killed in a routine raid gone wrong. Years later, Hatch finds himself protecting Jayden and his grandfather from a group of merciless gangs in an all-out turf war, stopping at nothing to protect Jayden and fight anyone getting in his way.",115.725,2024-05-07,6.631,145,[28],['Action'],4.759820740857001,Very High
1010161,The Clean Up Crew,"When a crime scene clean up crew discovers a briefcase full of money, they must out smart a criminal kingpin and corrupt FBI agents who want it back.",123.204,2024-09-12,4.9,7,"[28, 80, 53]","['Action', 'Crime', 'Thriller']",4.821925375099935,Top
13194,Highlander: The Search for Vengeance,"Colin MacLeod hunts for the man responsible for the death of his love. He chases the immortal Marcus Octavius across centuries as his quest threatens to take over his life and heart. In his quest, he meets a woman who reminds him of his slain beauty. But it's his final battle with Marcus that will decide not only his fate, but also the fate of everyone in the world.",122.92,2007-06-05,7.2,117,"[28, 16, 14, 878]","['Action', 'Animation', 'Fantasy', 'Science Fiction']",4.819636196108613,Top
1186532,The Forge,"19 year old Isaiah Wright lives for basketball and video games. A year out of high school, he has no job, no plans, and no idea how to be a man. At odds with his single mother Cynthia, Isaiah is given an ultimatum – to step up or move out. Feeling the pull from his friends and the push from his mom, Isaiah is hired by Moore Fitness, unaware of how the owner will personally impact his life. With the prayers of his mother and unexpected guidance from his new mentor, Isaiah is forced to deal with his past, sacrifice his selfishness and discover how God might have a greater purpose for his life.",122.837,2024-08-22,8.2,146,"[18, 10751]","['Drama', 'Family']",4.81896618474179,Top
16869,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",122.578,2009-08-02,8.219,22185,"[18, 53, 10752]","['Drama', 'Thriller', 'War']",4.816872535653355,Top
1239251,Megamind vs. the Doom Syndicate,"Megamind's former villain team, The Doom Syndicate, has returned. Our newly crowned blue hero must now keep up evil appearances until he can assemble his friends (Roxanne, Ol' Chum and Keiko) to stop his former evil teammates from launching Metro City to the Moon.",122.466,2024-03-29,4.8,140,"[16, 35, 878]","['Animation', 'Comedy', 'Science Fiction']",4.815965814521302,Top
324786,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",122.442,2016-10-07,8.196,13681,"[18, 36, 10752]","['Drama', 'History', 'War']",4.815771410127151,Top
496243,Parasite,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",122.285,2019-05-30,8.5,18254,"[35, 53, 18]","['Comedy', 'Thriller', 'Drama']",4.814498748268573,Top
1174618,Alice in Terrorland,"A recently bereaved teenage girl goes to live with her aunt in a secluded woodland house, unaware that sinister forces lurk within.",122.041,2023-12-26,6.0,164,"[27, 53]","['Horror', 'Thriller']",4.812517633162538,Top
5255,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",122.012,2004-11-10,6.72,6233,"[16, 12, 10751, 14]","['Animation', 'Adventure', 'Family', 'Fantasy']",4.812281911589265,Top
746036,The Fall Guy,"Fresh off an almost career-ending accident, stuntman Colt Seavers has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.",121.463,2024-04-24,7.129,2312,"[28, 35, 10749]","['Action', 'Comedy', 'Romance']",4.8078089435449405,Top
10191,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",121.449,2010-03-18,7.83,12948,"[14, 12, 16, 10751]","['Fantasy', 'Adventure', 'Animation', 'Family']",4.807694616766218,Top
372058,Your Name.,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",110.13,2016-08-26,8.485,11363,"[16, 10749, 18]","['Animation', 'Romance', 'Drama']",4.710700687197555,Very High
1111873,Abigail,"A group of criminals kidnap a teenage ballet dancer, the daughter of a notorious gang leader, in order to obtain a ransom of $50 million, but over time, they discover that she is not just an ordinary girl. After the kidnappers begin to diminish, one by one, they discover, to their increasing horror, that they are locked inside with no normal little girl.",119.356,2024-04-16,6.813,1187,"[27, 53]","['Horror', 'Thriller']",4.790454017577159,Top
16219,Gladiator,"Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can kill.",119.353,1992-03-06,7.58,337,"[28, 18]","['Action', 'Drama']",4.79042909121379,Top
4248,Scary Movie 2,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",119.35,2001-07-04,5.8,4613,[35],['Comedy'],4.790404164229081,Top
539972,Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",119.246,2024-12-11,0.0,0,"[28, 12, 53]","['Action', 'Adventure', 'Thriller']",4.789539644399346,Top
166426,Pirates of the Caribbean: Dead Men Tell No Tales,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",119.164,2017-05-23,6.7,11922,"[12, 28, 14]","['Adventure', 'Action', 'Fantasy']",4.788857476409829,Top
1154864,Cursed,"The lives of six girls belong to different worlds although connected to each other through a doll called Molly, whose existence dates back to 1976, when she appeared among the rubble of the great fire of the San Carlos orphanage, in northern Spain",119.143,2023-10-20,6.6,31,"[27, 28, 18]","['Horror', 'Action', 'Drama']",4.78868269997757,Top
158011,The Call,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",119.119,2013-03-14,6.8,2853,"[80, 53]","['Crime', 'Thriller']",4.788482918072152,Top
185664,Nun in Rope Hell,A woman gets caught by the wife of her lover which results in a stabbing. Feeling guilty she runs away and joins a nunnery. But she soon discovers that several nuns and a well known author have turned the place into their own personal S&M playground.,119.071,1984-05-25,5.4,17,"[18, 27]","['Drama', 'Horror']",4.788083234483001,Top
603,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",118.692,1999-03-31,8.218,25608,"[28, 878]","['Action', 'Science Fiction']",4.7849217765794085,Top
575265,Mission: Impossible - The Final Reckoning,"After escaping a calamitous train crash, Ethan realizes The Entity is stashed aboard an old Russian submarine, but a foe from his past named Gabriel is also on the trail.",118.648,2025-05-21,0.0,0,"[28, 12, 53]","['Action', 'Adventure', 'Thriller']",4.784554098794703,Top
1329912,Kung Fu Games,"Notorious fighters are trapped in lethal martial arts games by a sadistic magnate. Armed only with their combat skills, they face brutal battles for survival in a deadly kill-or-be-killed showdown.",118.438,2024-08-23,6.0,21,[28],['Action'],4.78279740828163,Top
1024127,King of Killers,"Garan is a part of a group of international hitmen who are contracted to take out the most dangerous killer in the world, only to find out that they're the ones being hunted.",118.39,2023-09-01,6.5,132,"[28, 53]","['Action', 'Thriller']",4.782395445357297,Top
866398,The Beekeeper,One man's campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as Beekeepers.,118.272,2024-01-08,7.4,3063,"[80, 28, 53]","['Crime', 'Action', 'Thriller']",4.781406599126098,Very High
8966,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",118.021,2008-11-20,6.296,13474,"[14, 18, 10749]","['Fantasy', 'Drama', 'Romance']",4.779299948130662,Very High
1072790,Anyone But You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",117.768,2023-12-21,7.0,2185,"[10749, 35]","['Romance', 'Comedy']",4.777172010375192,Very High
646683,The Exorcism,"A troubled actor begins to unravel while shooting a supernatural horror film, leading his estranged daughter to wonder if he's slipping back into his past addictions or if there's something more sinister at play.",117.761,2024-05-30,5.1,249,"[27, 53]","['Horror', 'Thriller']",4.777113070203658,Very High
12153,White Chicks,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",117.72,2004-06-23,6.955,3987,"[35, 80]","['Comedy', 'Crime']",4.77676777941907,Very High
969492,Land of Bad,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.",117.565,2024-02-09,7.269,1120,"[28, 10752, 53]","['Action', 'War', 'Thriller']",4.775461333398073,Very High
19995,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",117.37,2009-12-15,7.583,31467,"[28, 12, 14, 878]","['Action', 'Adventure', 'Fantasy', 'Science Fiction']",4.773815311965802,Very High
1865,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",117.312,2011-05-15,6.6,13931,"[12, 28, 14]","['Adventure', 'Action', 'Fantasy']",4.773325202864468,Very High
447277,The Little Mermaid,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",116.968,2023-05-18,6.344,2916,"[12, 10751, 14, 10749]","['Adventure', 'Family', 'Fantasy', 'Romance']",4.7704134012472945,Very High
863873,Caddo Lake,"When an 8-year-old girl mysteriously vanishes on Caddo Lake, a series of past deaths and disappearances begin to link together, forever altering a broken family’s history.",116.933,2024-10-09,7.271,325,"[53, 9648, 18, 878]","['Thriller', 'Mystery', 'Drama', 'Science Fiction']",4.770116666597956,Very High
959092,Mayhem!,"Sam is a professional boxer about to get released from prison. While on parole, his past catches up with him and he has no choice but to flee. Five years later, he has rebuilt a simple life on an exotic island in Thailand with his wife and her daughter, but when he gets blackmailed by a dangerous local godfather, he must embark on a dangerous drug smuggling mission which results in a tragedy. Now he has only one purpose: to seek merciless vengeance.",116.763,2023-06-28,6.7,164,"[28, 80, 18]","['Action', 'Crime', 'Drama']",4.768674130199548,Very High
437342,The First Omen,"When a young American woman is sent to Rome to begin a life of service to the church, she encounters a darkness that causes her to question her own faith and uncovers a terrifying conspiracy that hopes to bring about the birth of evil incarnate.",116.592,2024-04-03,6.876,914,[27],['Horror'],4.767221005939686,Very High
438695,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",116.303,2021-12-01,7.865,4366,"[16, 10751, 10402, 35]","['Animation', 'Family', 'Music', 'Comedy']",4.7647603307799535,Very High
269149,Zootopia,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",116.282,2016-02-11,7.751,16261,"[16, 12, 10751, 35]","['Animation', 'Adventure', 'Family', 'Comedy']",4.764581291198939,Very High
370663,Below Her Mouth,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,116.217,2017-02-10,6.818,1174,"[18, 10749]","['Drama', 'Romance']",4.764026917818544,Very High
926393,The Equalizer 3,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.",115.958,2023-08-30,7.329,2954,"[28, 53, 80]","['Action', 'Thriller', 'Crime']",4.761814895992063,Very High
1049574,Darkness of Man,"Russell Hatch, an Interpol operative who takes on the role of father figure to Jayden, the son of an informant killed in a routine raid gone wrong. Years later, Hatch finds himself protecting Jayden and his grandfather from a group of merciless gangs in an all-out turf war, stopping at nothing to protect Jayden and fight anyone getting in his way.",115.725,2024-05-07,6.631,145,[28],['Action'],4.759820740857001,Very High
937278,A Man Called Otto,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",115.507,2022-12-28,7.763,2704,"[35, 18]","['Comedy', 'Drama']",4.757951357037584,Very High
915824,Secret Love: My Friend’s Mom 2,"Due to a strained relationship with his girlfriend, the male protagonist found it difficult to achieve sexual satisfaction and had to spend all day with his friend. It wasn't until he met his friend's mother that he realized that there were still such beautiful and mature women in the world. Although the male protagonist harbored evil thoughts, due to his identity and relationship, he could only bury his emotions deep in his heart. However, his friend's mother seemed to be very fond of the male protagonist and began to constantly dress herself up, And trying various temptations to lure the male lead into the bait",115.427,2019-06-21,0.0,0,[],[],4.757264467161949,Very High
1579,Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",115.375,2006-12-07,7.581,5515,"[28, 18, 36]","['Action', 'Drama', 'History']",4.756817735597231,Very High
438148,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",115.003,2022-06-29,7.3,3594,"[16, 35, 10751, 12]","['Animation', 'Comedy', 'Family', 'Adventure']",4.753616052840913,Very High
453395,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",114.999,2022-05-04,7.3,9118,"[14, 28, 12]","['Fantasy', 'Action', 'Adventure']",4.753581570379551,Very High
166428,How to Train Your Dragon: The Hidden World,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",114.652,2019-01-03,7.8,6350,"[16, 10751, 12]","['Animation', 'Family', 'Adventure']",4.750585682086066,Very High
129,Spirited Away,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",114.603,2001-07-20,8.538,16497,"[16, 10751, 14]","['Animation', 'Family', 'Fantasy']",4.750161907458635,Very High
1255616,La Hierba del Diablo,,114.499,2024-03-14,3.0,1,[27],['Horror'],4.749261871915709,Very High
10198,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",114.337,2009-12-08,7.215,5573,"[16, 10749, 14, 10751]","['Animation', 'Romance', 'Fantasy', 'Family']",4.747858277791777,Very High
260346,Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",113.879,2014-12-16,6.3,5714,"[53, 28]","['Thriller', 'Action']",4.743879400526652,Very High
863,Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",113.862,1999-10-30,7.597,13786,"[16, 35, 10751]","['Animation', 'Comedy', 'Family']",4.743731407786731,Very High
856289,Creation of the Gods I: Kingdom of Storms,"Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.",99.757,2023-07-15,7.1,365,"[28, 14, 10752]","['Action', 'Fantasy', 'War']",4.612711677321434,Very High
1030076,Padre no hay más que uno 4: Campanas de boda,"The eldest of the family, Sara, comes of age and brings chaos to the family by announcing her intention to marry Ocho. Javier and Marisa try to avoid it at all costs. At the same time Dani has an existential crisis, Paulita feels jealous of Cris, Carlota announces that she has found a boyfriend from a high society family and Rocio has finally managed to be cast in her first film.",94.442,2024-07-17,6.977,64,"[10751, 35]","['Family', 'Comedy']",4.558518733144278,Very High
1255616,La Hierba del Diablo,,114.499,2024-03-14,3.0,1,[27],['Horror'],4.749261871915709,Very High
943344,Underground Monster,"Near a remote town, the repeated dumping of toxic waste causes an underground cave dweller to mutate into a hideous monster. A construction team that is digging a tunnel accidentally disturb the creature's habitat causing it to attack.",113.615,2023-04-27,5.333,15,"[14, 12]","['Fantasy', 'Adventure']",4.74157868576764,Very High
324857,Spider-Man: Into the Spider-Verse,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",103.606,2018-12-06,8.4,15586,"[16, 28, 12, 878]","['Animation', 'Action', 'Adventure', 'Science Fiction']",4.650200911362394,Very High
893723,PAW Patrol: The Mighty Movie,"A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups.",95.365,2023-09-21,7.06,450,"[16, 10751, 28, 878, 35, 18, 12]","['Animation', 'Family', 'Action', 'Science Fiction', 'Comedy', 'Drama', 'Adventure']",4.568143065151014,Very High
915824,Secret Love: My Friend’s Mom 2,"Due to a strained relationship with his girlfriend, the male protagonist found it difficult to achieve sexual satisfaction and had to spend all day with his friend. It wasn't until he met his friend's mother that he realized that there were still such beautiful and mature women in the world. Although the male protagonist harbored evil thoughts, due to his identity and relationship, he could only bury his emotions deep in his heart. However, his friend's mother seemed to be very fond of the male protagonist and began to constantly dress herself up, And trying various temptations to lure the male lead into the bait",115.427,2019-06-21,0.0,0,[],[],4.757264467161949,Very High
934632,Rebel Moon - Part Two: The Scargiver,"The rebels gear up for battle against the ruthless forces of the Motherworld as unbreakable bonds are forged, heroes emerge — and legends are made.",112.65,2024-04-19,6.138,1135,"[878, 28]","['Science Fiction', 'Action']",4.7331235502985525,Very High
1579,Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",115.375,2006-12-07,7.581,5515,"[28, 18, 36]","['Action', 'Drama', 'History']",4.756817735597231,Very High
